# --- BFW ---
Dataset,black_males,asian_males,indian_females,indian_males,white_males,black_females,asian_females,white_females,MEAN
BFW,0.0,0.31,0.33,0.21,0.17,0.27,0.34,0.33,0.25

# --- DemogPairs ---
Dataset,White_Females,Black_Females,Asian_Males,White_Males,Black_Males,Asian_Females,MEAN
DemogPairs,0.0,0.03,0.12,0.19,0.09,0.11,0.09

# --- RFW ---
Dataset,Caucasian,African,Indian,Asian,MEAN
RFW,0.26,0.0,0.03,0.12,0.1

# --- CelebA ---
Dataset,Females,Males,MEAN
CelebA,1.0,1.0,1.0

# --- Overall Mean ---
Dataset,MEAN
MEAN_ALL,0.25
