epsilons=[0.2  0.15 0.1  0.05 0.02]
CIAGAN
,BFW,,,,,,,,,RFW,,,,,DemogPairs,,,,,,,CelebA,,
,asian_females,black_females,asian_males,indian_females,white_females,indian_males,white_males,black_males,Asian,Indian,Caucasian,African,Asian_Females,Black_Females,Asian_Males,White_Females,White_Males,Black_Males,Males,Females
gender,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 29, 43]","[0, 0, 0, 43, 43]","[0, 0, 43, 71, 71]","[0, 0, 43, 71, 71]","[43, 71, 100, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 33, 33]","[0, 0, 0, 33, 67]","[67, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 40, 40]","[0, 40, 40, 60, 60]","[0, 40, 40, 60, 60]","[40, 40, 60, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
,black_males,asian_females,white_males,indian_males,asian_males,black_females,indian_females,white_females,African,Asian,Indian,Caucasian,Asian_Females,Black_Males,Asian_Males,White_Males,Black_Females,White_Females,Females,Males
emotion,"[0, 0, 0, 0, 0]","[0, 0, 0, 14, 14]","[0, 0, 0, 14, 14]","[0, 0, 14, 14, 29]","[0, 0, 14, 14, 29]","[0, 0, 14, 14, 43]","[0, 0, 14, 29, 71]","[14, 14, 71, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 33]","[0, 0, 0, 0, 33]","[0, 0, 0, 33, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 20]","[0, 0, 0, 0, 20]","[0, 0, 0, 20, 40]","[0, 0, 0, 20, 40]","[0, 0, 0, 60, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
,black_males,black_females,asian_females,asian_males,indian_males,indian_females,white_males,white_females,African,Asian,Indian,Caucasian,Black_Males,Black_Females,Asian_Females,Asian_Males,White_Males,White_Females,Males,Females
race,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 14]","[0, 0, 0, 0, 14]","[0, 0, 0, 14, 14]","[0, 0, 14, 57, 57]","[14, 57, 57, 71, 71]","[86, 86, 86, 86, 86]","[86, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 33, 33]","[33, 67, 67, 67, 67]","[100, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 20]","[0, 0, 0, 20, 40]","[0, 0, 0, 20, 40]","[80, 80, 80, 80, 80]","[80, 80, 100, 100, 100]","[0, 0, 0, 0, 0]","[0, 0, 100, 100, 100]"
,white_males,indian_males,asian_males,black_males,white_females,asian_females,indian_females,black_females,Caucasian,Indian,Asian,African,White_Males,Asian_Males,Black_Males,White_Females,Asian_Females,Black_Females,Males,Females
age,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 29]","[0, 0, 0, 14, 43]","[0, 0, 0, 14, 43]","[0, 0, 0, 43, 71]","[0, 0, 0, 43, 71]","[0, 0, 0, 43, 71]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 33]","[0, 0, 0, 33, 100]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 20]","[0, 0, 0, 0, 20]","[0, 0, 0, 20, 40]","[0, 0, 0, 20, 40]","[0, 0, 0, 20, 40]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 100]"

Dataset Bias
,BFW,RFW,DemogPairs,CelebA
gender,"[11, 18, 46, 79, 82]","[33, 50, 50, 83, 100]","[13, 40, 47, 87, 87]","[0, 0, 0, 0, 0]"
emotion,"[4, 4, 32, 50, 75]","[0, 0, 0, 17, 83]","[0, 0, 0, 33, 73]","[0, 0, 0, 0, 0]"
race,"[46, 61, 64, 82, 89]","[67, 83, 83, 100, 100]","[53, 53, 60, 73, 93]","[0, 0, 100, 100, 100]"
age,"[0, 0, 0, 39, 82]","[0, 0, 0, 17, 67]","[0, 0, 0, 20, 53]","[0, 0, 0, 0, 100]"
