"epsilons=[0.02, 0.05, 0.1, 0.15, 0.2]"
Fawkes-High
""
pairs
,BFW,,,,,,,,,DemogPairs,,,,,,
,asian_females,white_females,asian_males,indian_females,black_females,indian_males,white_males,black_males,Asian_Females,White_Females,White_Males,Black_Females,Black_Males,Asian_Males
ArcFace,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[14, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[40, 20, 0, 0, 0]","[40, 20, 0, 0, 0]","[40, 20, 0, 0, 0]","[40, 40, 0, 0, 0]"

Dataset Bias
,BFW,DemogPairs
ArcFace,"[4, 0, 0, 0, 0]","[53, 33, 0, 0, 0]"
""
race
,BFW,,,,,DemogPairs,,,
,asian,white,indian,black,White,Asian,Black
ArcFace,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]"

Dataset Bias
,BFW,DemogPairs
ArcFace,"[0, 0, 0, 0, 0]","[67, 0, 0, 0, 0]"
""
gender
,BFW,,,DemogPairs,,
,Females,Males,Females,Males
ArcFace,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]"

Dataset Bias
,BFW,DemogPairs
ArcFace,"[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]"
