"epsilons=[0.02, 0.05, 0.1, 0.15, 0.2]"
CIAGAN
""
pairs
,BFW,,,,,,,,,DemogPairs,,,,,,
,asian_males,asian_females,black_males,indian_males,black_females,white_males,indian_females,white_females,Black_Males,Asian_Females,Asian_Males,Black_Females,White_Males,White_Females
VGG-Face,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[86, 0, 0, 0, 0]","[86, 71, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[60, 0, 0, 0, 0]","[100, 100, 20, 0, 0]"
,asian_females,black_males,asian_males,white_males,indian_males,black_females,indian_females,white_females,Asian_Females,Asian_Males,Black_Males,White_Males,Black_Females,White_Females
Facenet,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[43, 43, 0, 0, 0]","[43, 43, 0, 0, 0]","[71, 43, 29, 0, 0]","[86, 71, 43, 29, 0]","[100, 100, 86, 71, 43]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[20, 0, 0, 0, 0]","[60, 60, 20, 0, 0]","[80, 80, 60, 60, 0]","[100, 100, 100, 100, 80]"
,black_males,asian_males,indian_males,asian_females,white_males,black_females,white_females,indian_females,Black_Males,Asian_Males,Asian_Females,White_Males,Black_Females,White_Females
OpenFace,"[0, 0, 0, 0, 0]","[14, 14, 0, 0, 0]","[14, 14, 0, 0, 0]","[43, 14, 0, 0, 0]","[57, 29, 14, 0, 0]","[71, 57, 14, 0, 0]","[86, 86, 86, 86, 57]","[86, 86, 86, 86, 71]","[0, 0, 0, 0, 0]","[20, 20, 0, 0, 0]","[40, 20, 20, 0, 0]","[40, 20, 20, 0, 0]","[40, 40, 20, 0, 0]","[100, 100, 100, 100, 100]"
,black_males,asian_females,indian_males,asian_males,black_females,white_males,indian_females,white_females,Black_Males,Asian_Males,Black_Females,Asian_Females,White_Males,White_Females
DeepID,"[0, 0, 0, 0, 0]","[14, 14, 0, 0, 0]","[14, 14, 14, 0, 0]","[43, 14, 14, 0, 0]","[43, 29, 14, 0, 0]","[71, 71, 71, 71, 71]","[86, 71, 71, 71, 71]","[100, 86, 71, 71, 71]","[0, 0, 0, 0, 0]","[20, 20, 0, 0, 0]","[40, 20, 20, 0, 0]","[40, 20, 20, 0, 0]","[80, 80, 80, 80, 40]","[100, 100, 100, 80, 80]"
,black_males,indian_males,asian_males,white_males,asian_females,black_females,indian_females,white_females,Black_Males,Asian_Males,White_Males,Asian_Females,Black_Females,White_Females
Dlib,"[0, 0, 0, 0, 0]","[14, 0, 0, 0, 0]","[14, 0, 0, 0, 0]","[43, 43, 0, 0, 0]","[57, 43, 14, 0, 0]","[71, 71, 57, 43, 14]","[86, 86, 86, 86, 86]","[100, 100, 86, 86, 86]","[0, 0, 0, 0, 0]","[20, 20, 0, 0, 0]","[40, 40, 40, 20, 0]","[40, 40, 40, 20, 0]","[80, 40, 40, 20, 20]","[100, 100, 100, 100, 100]"
,asian_males,black_males,asian_females,white_males,indian_males,black_females,white_females,indian_females,Asian_Males,Asian_Females,Black_Males,White_Males,Black_Females,White_Females
ArcFace,"[0, 0, 0, 0, 0]","[14, 14, 0, 0, 0]","[14, 14, 14, 0, 0]","[43, 43, 14, 14, 0]","[57, 57, 43, 43, 14]","[71, 57, 57, 43, 43]","[86, 86, 71, 57, 57]","[100, 100, 100, 86, 86]","[0, 0, 0, 0, 0]","[20, 0, 0, 0, 0]","[20, 0, 0, 0, 0]","[60, 60, 20, 0, 0]","[80, 80, 60, 20, 0]","[100, 100, 100, 100, 80]"
,black_males,asian_females,asian_males,black_females,indian_males,white_males,white_females,indian_females,Black_Males,Black_Females,Asian_Males,Asian_Females,White_Males,White_Females
DeepFace,"[0, 0, 0, 0, 0]","[14, 14, 14, 0, 0]","[14, 14, 14, 0, 0]","[43, 43, 14, 14, 0]","[57, 43, 29, 14, 14]","[71, 57, 43, 14, 14]","[86, 86, 71, 43, 43]","[100, 100, 100, 86, 71]","[0, 0, 0, 0, 0]","[20, 20, 20, 0, 0]","[40, 20, 20, 20, 0]","[40, 20, 20, 20, 0]","[80, 40, 20, 20, 20]","[100, 100, 100, 100, 80]"

Dataset Bias
,BFW,DemogPairs
VGG-Face,"[43, 18, 0, 0, 0]","[53, 33, 7, 0, 0]"
Facenet,"[86, 75, 39, 25, 11]","[87, 80, 60, 53, 27]"
OpenFace,"[93, 75, 50, 43, 32]","[80, 67, 53, 33, 33]"
DeepID,"[93, 75, 64, 54, 54]","[93, 80, 73, 53, 40]"
Dlib,"[96, 86, 61, 54, 46]","[93, 80, 73, 53, 40]"
ArcFace,"[96, 93, 75, 61, 50]","[93, 80, 60, 40, 27]"
DeepFace,"[96, 89, 71, 43, 36]","[93, 67, 60, 53, 33]"
""
race
,BFW,,,,,RFW,,,,,DemogPairs,,,
,asian,black,indian,white,Asian,Indian,African,Caucasian,Asian,Black,White
VGG-Face,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[67, 0, 0, 0, 0]","[67, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 0, 0, 0]"
,asian,black,indian,white,Asian,African,Indian,Caucasian,Asian,Black,White
Facenet,"[0, 0, 0, 0, 0]","[33, 33, 0, 0, 0]","[67, 67, 33, 0, 0]","[100, 67, 33, 33, 0]","[0, 0, 0, 0, 0]","[33, 0, 0, 0, 0]","[67, 33, 0, 0, 0]","[100, 67, 33, 0, 0]","[0, 0, 0, 0, 0]","[50, 50, 50, 0, 0]","[100, 100, 100, 50, 50]"
,asian,black,indian,white,African,Asian,Indian,Caucasian,Black,Asian,White
OpenFace,"[0, 0, 0, 0, 0]","[33, 0, 0, 0, 0]","[67, 67, 67, 0, 0]","[67, 67, 67, 33, 0]","[0, 0, 0, 0, 0]","[33, 0, 0, 0, 0]","[67, 67, 67, 0, 0]","[67, 67, 67, 33, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]"
,black,asian,indian,white,African,Asian,Indian,Caucasian,Black,Asian,White
DeepID,"[0, 0, 0, 0, 0]","[33, 0, 0, 0, 0]","[67, 67, 67, 33, 0]","[100, 100, 100, 67, 67]","[0, 0, 0, 0, 0]","[33, 33, 33, 33, 0]","[67, 67, 67, 33, 33]","[100, 100, 67, 67, 33]","[0, 0, 0, 0, 0]","[50, 0, 0, 0, 0]","[100, 100, 100, 100, 100]"
,asian,black,indian,white,African,Asian,Indian,Caucasian,Asian,Black,White
Dlib,"[0, 0, 0, 0, 0]","[33, 33, 0, 0, 0]","[67, 67, 67, 67, 33]","[100, 67, 67, 67, 33]","[0, 0, 0, 0, 0]","[33, 33, 0, 0, 0]","[67, 67, 67, 33, 0]","[100, 100, 67, 67, 33]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]"
,asian,black,white,indian,Asian,African,Caucasian,Indian,Asian,Black,White
ArcFace,"[0, 0, 0, 0, 0]","[33, 33, 33, 33, 0]","[67, 67, 33, 33, 33]","[100, 100, 100, 67, 33]","[0, 0, 0, 0, 0]","[33, 33, 33, 33, 0]","[67, 67, 67, 33, 33]","[100, 100, 67, 67, 33]","[0, 0, 0, 0, 0]","[50, 50, 0, 0, 0]","[100, 100, 100, 50, 50]"
,black,asian,white,indian,African,Asian,Caucasian,Indian,Black,Asian,White
DeepFace,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[67, 67, 67, 67, 0]","[100, 100, 67, 67, 67]","[0, 0, 0, 0, 0]","[33, 33, 33, 0, 0]","[67, 67, 67, 67, 33]","[67, 67, 67, 67, 33]","[0, 0, 0, 0, 0]","[50, 50, 0, 0, 0]","[100, 100, 100, 100, 50]"

Dataset Bias
,BFW,RFW,DemogPairs
VGG-Face,"[67, 0, 0, 0, 0]","[50, 0, 0, 0, 0]","[67, 67, 0, 0, 0]"
Facenet,"[100, 83, 33, 17, 0]","[100, 50, 17, 0, 0]","[100, 100, 100, 33, 33]"
OpenFace,"[83, 67, 67, 17, 0]","[83, 67, 67, 17, 0]","[67, 67, 67, 67, 0]"
DeepID,"[100, 83, 83, 50, 33]","[100, 100, 83, 67, 33]","[100, 67, 67, 67, 67]"
Dlib,"[100, 83, 67, 67, 33]","[100, 100, 67, 50, 17]","[67, 67, 67, 67, 67]"
ArcFace,"[100, 100, 83, 67, 33]","[100, 100, 83, 67, 33]","[100, 100, 67, 33, 33]"
DeepFace,"[83, 83, 67, 67, 33]","[83, 83, 83, 67, 33]","[100, 100, 67, 67, 33]"
""
gender
,BFW,,,DemogPairs,,,CelebA,,
,Males,Females,Males,Females,Males,Females
VGG-Face,"[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 0, 0, 0]"
,Males,Females,Males,Females,Males,Females
Facenet,"[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]"
,Males,Females,Males,Females,Males,Females
OpenFace,"[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]"
,Males,Females,Males,Females,Males,Females
DeepID,"[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 0, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]"
,Males,Females,Males,Females,Males,Females
Dlib,"[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]"
,Males,Females,Males,Females,Males,Females
ArcFace,"[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 100]"
,Males,Females,Males,Females,Males,Females
DeepFace,"[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 0, 0]","[0, 0, 0, 0, 0]","[100, 100, 100, 100, 0]"

Dataset Bias
,BFW,DemogPairs,CelebA
VGG-Face,"[100, 0, 0, 0, 0]","[100, 0, 0, 0, 0]","[100, 100, 0, 0, 0]"
Facenet,"[100, 100, 100, 0, 0]","[100, 100, 100, 0, 0]","[100, 100, 100, 100, 0]"
OpenFace,"[100, 100, 100, 100, 0]","[100, 100, 100, 100, 0]","[100, 100, 100, 100, 100]"
DeepID,"[100, 100, 100, 0, 0]","[100, 100, 0, 0, 0]","[100, 100, 100, 0, 0]"
Dlib,"[100, 100, 100, 100, 100]","[100, 100, 100, 100, 100]","[100, 100, 100, 100, 100]"
ArcFace,"[100, 100, 100, 100, 100]","[100, 100, 100, 100, 0]","[100, 100, 100, 100, 100]"
DeepFace,"[100, 100, 100, 0, 0]","[100, 100, 100, 0, 0]","[100, 100, 100, 100, 0]"
