Original,BFW,,,,,,,,RFW,,,,DemogPairs,,,,,,CelebA,
mtcnn,"[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]",,,,,,
,,,,,,,,,,,,,,,,,,,,
DP-Snow,BFW,,,,,,,,RFW,,,,DemogPairs,,,,,,CelebA,
,black_females,indian_males,white_females,white_males,asian_males,asian_females,indian_females,black_males,Indian,Caucasian,Asian,African,White_Females,White_Males,Black_Females,Asian_Males,Asian_Females,Black_Males,Males,Females
mtcnn,"[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.1, 0.0, 0.0, 0.0, 0.0]]","[[0.4, 0.0, 0.0, 0.0, 0.0]]","[[0.6, 0.0, 0.0, 0.0, 0.0]]","[[0.9, 0.9, 0.9, 0.0, 0.0]]","[[1.0, 1.0, 1.0, 1.0, 1.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[1.0, 0.7, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.4, 0.0, 0.0, 0.0, 0.0]]","[[0.4, 0.0, 0.0, 0.0, 0.0]]","[[0.8, 0.4, 0.0, 0.0, 0.0]]","[[1.0, 1.0, 1.0, 0.8, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]"
,,,,,,,,,,,,,,,,,,,,
Pixelation,BFW,,,,,,,,DemogPairs,,,,,,,,,,,
,indian_females,white_males,white_females,indian_males,black_females,asian_males,asian_females,black_males,White_Males,White_Females,Asian_Males,Black_Females,Black_Males,Asian_Females,,,,,,
mtcnn,"[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.3, 0.3, 0.0, 0.0, 0.0]]","[[0.4, 0.4, 0.3, 0.0, 0.0]]","[[0.4, 0.4, 0.4, 0.3, 0.0]]","[[0.7, 0.6, 0.4, 0.3, 0.0]]","[[0.9, 0.9, 0.6, 0.4, 0.3]]","[[1.0, 0.9, 0.7, 0.4, 0.4]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.2, 0.2, 0.2, 0.0, 0.0]]","[[0.4, 0.4, 0.4, 0.4, 0.4]]","[[0.6, 0.6, 0.6, 0.4, 0.4]]","[[0.8, 0.8, 0.8, 0.8, 0.8]]","[[1.0, 1.0, 1.0, 1.0, 1.0]]",,,,,,
,,,,,,,,,,,,,,,,,,,,
K-Same-Pixel-ArcFace,BFW,,,,,,,,DemogPairs,,,,,,,,,,,
,indian_females,white_females,white_males,asian_females,black_females,indian_males,asian_males,black_males,White_Females,White_Males,Black_Females,Asian_Females,Asian_Males,Black_Males,,,,,,
mtcnn,"[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.2, 0.0, 0.0, 0.0, 0.0]]","[[0.4, 0.4, 0.4, 0.2, 0.0]]","[[0.6, 0.6, 0.6, 0.6, 0.6]]","[[0.8, 0.8, 0.8, 0.8, 0.8]]","[[1.0, 1.0, 1.0, 1.0, 0.8]]",,,,,,
